tweet_id,sentiment,author,content,gemini
1963393635,worry,robinjsam,"Hmm, $25 to see the Decemberists, but I have to go to Raleigh on a work night... or $95 for cheap seats to the Bolshoi? Probably neither",9
1963394955,sadness,tocotronica,"God, I'll miss my bf so fuckin' much!  It's only 2 months now *snï¿½ff*",11
1963397765,neutral,davekeys,I gave up on tumblr because the API isn't pointing to the private account,2
1963407563,sadness,emahollie,it was actually so hot today ..the sun has got his hat on . every one has got a tan except me,5
1963409963,empty,Spiffyliciousx3,Just came back from school.... Packing for my dad's house,9
1963411237,worry,BitterSweetzz,@iamdiddy  I love you and Day 26 but that video was questionable... can't say that I liked it,7
1963412868,sadness,Cpt_Oblivious,"@sky14kemea Yea, us 3 and Max @jenrolton Poor Trivun",9
1963415413,fun,Mcbumrash,@Dougiemcfly  ive got a cold too... It sucks  and u were awesome in ipswitch xD,11
1963417618,happiness,stoverhilary,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon.",10
1963419701,worry,Leahstaplehurst,oh no noisy family who live next door are back from holiday  there goes my peace and quiet,1
1963421903,surprise,Mintmark,"wow! ever notice that some twitters have thousands of followers, yet they only follow a handful (actually, less than two hands) of peeps.",12
1963424592,sadness,candireign,@brran1 Hey you! Did you ever pre-order your Sims 3? I'm so sad Im too poor to get it right now,11
1963426545,neutral,marianbusoi,"@Imagelimited http://79.170.44.101/buma.ro/ temporary address not working either, m8. They must have done something to the domain",9
1963427710,worry,blindingvoip,"@roflcopterfail except the fact that it's been raining since Wednesday, and not supposed to stop till Monday. ew.",2
1963453032,surprise,alexissantos,"Good thing is: They have a computer. Bad thing is: It blocks ALL VIDJAGAME SITES! Yes, even VGTribune.com is blocked!",1
1963455198,neutral,p3anut3,trying to plan a huge birthday party by myself,13
1963459320,neutral,alixrose,Shoe shopping but out of luck. They don't have a size 5 in anything I want!,2
1963461660,worry,squiggles8,Im @ the dentist  ....scary people here...,1
1963463639,neutral,stevenmilstein,@mj12982  &quot;Bandwidth Limit Exceeded&quot; on your website,9
1963465378,sadness,nhhorton,Mower shopping,9
1963474606,relief,HeriCabral,as of this point I am done. I am not going to waste my time re downloading all my music. I lost 5k songs,1
1963476507,neutral,tommcfly,"Ok, i've eaten some food and now bored to death in my room. Seriously, there is nothing to do. Guitar been taken to the venue!",2
1963479357,boredom,tocotronica,"@random_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS",2
1963481173,sadness,dulcecheeks,@LiveFreeT because your mean to me and it makes me sad!,11
1963483174,empty,MochaTGZ,There is nothing for me to do here @ wk i should just go home... Or i can go look at bathing suits  bah humbug lol,2
1963485810,love,ShelbyShanan,"Graduation tonight  I'm gonna miss my boys...Mikey, Dustin, Miles, Charlie, Travy, Nicky, John, Jake, all my boys...I love you guys",8
1963495610,boredom,b3ni,Steve Aoki  sorry. May b nxt time.,9
1963497537,worry,dan_low,"@tdwnds1 No problem. At least look on the floor. We won't see the banana skin in our brains ... I step on it once, almost got killed",1
1963498848,sadness,TaraHussey,@ZeenaBoBeena im sorry. I fail.,11
1963501166,fun,LilTyraBanks,Boooo my 2nd wkend bein 21 n ima b in tha house alone,1
1963503449,happiness,EnriqueEscbr,Yay almost home i had to go walking today .....,4
1963504622,relief,lianeviolet,One is not supposed to have a headache on a Friday. That's just not right.,1
1963506791,fun,ristone64,Trying to sell my GM stock,9
1963514879,sadness,hey_molly,No show tonight  No plans. Ughhhh.,2
1963517221,sadness,bbSTEPHANIE,@ThatKadyGirl every day of my life lately.    i feel ya girl &lt;3,11
1963519351,worry,amyestrada,traveling to L.a today to see grandpa in hospital..Yet another road block to cross fro my family,11
1963522578,relief,kaptinkirk,I like to explain something complicated to someone and get back a response of &quot;Sounds good!&quot;.  Except when it sounds like &quot;I don't care&quot;,2
1963524741,happiness,kenlad,"nice night, should be golfing",4
1963527825,hate,CaribbeanSun,I've come to the conclusion that lemongrass chicken tastes like lysol -  so much for lunch!,2
1963530135,hate,Collette87,"@katecameron2002 Oh same here, can't believe they killed him off!  Hate Stringer now!",7
1963542393,worry,kaelahbee,@CaitiCaitlin I know but unfortunately I'm one of the fifteen bazillions of Americans without health insurance.  awesome,13
1963543909,worry,repressd,@monkeymoosh Happened to me the other day.  Was wearing a necklace that made a white spot on my chest.,9
1963545290,neutral,gmak101,I'm not a fan of all day trainings I Novi. I'm one sleepy girl.,2
1963547396,love,thelifeofkilroy,Mmm someone come havelunch with me,5
1963549058,worry,dyellagurl,@keylahtia yeah its goin to vmail now.. I CALLED it while i was in the store.. no luck,9
1963552290,sadness,htl2009,Ooh hayfever has struck..thought I was going to avoid it this year but nooo!  Remedies anyone...?,11
1963561468,surprise,nianella,@Mellecita oh nice! i'm jealous!! i don't know what i am going to do when they are all gone!,5
1963563889,relief,kenan917,finally home and enjoying the rest of my day. Azongo and I are having a smoke-fest! woot! #mmot miss my @MorganLeigh321,4
1963565183,worry,deiapoynter,"@tommcfly you and the guys should come down here, we are fucking freezing out here!",1
1963567548,happiness,BritneySource,this week of mine was not easy!  but finally it's over! (:,10
1963569628,happiness,MMaritza,FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF&lt;3,4
1963570489,happiness,2kute2bbig,"@BellaBKNY Thanks for your support as I kept updating, it helps",10
1963572788,sadness,sjburgerface,"@jennafletch at freddies having a cotch and LADYHAWKE is here, just missing you my bajan beauty",
1963574358,worry,craiginscotland,Radio Royals AM Transmitter has packed up today... not good   Anyone got a spare in your shed... lol,13
1963579863,worry,lauren_7777,35 hours in the sun=rash,11
1963581999,sadness,J1000000,I lost a follower  oh well probably one of those mute ones anyway.,9
1963583975,happiness,SandraD01,Back from lunch  READY TO GO HOMEEEEEEEEEEEEEEE,4
1963587393,worry,vanzile_504,I lost my artistic abilities,11
1963588805,worry,JUICYJAZ,shout out to all the people goin to prom &amp; iish &quot;damn i kinda miss high school&quot;,11
1963592079,fun,Bazzaa,"@Big_Jim I so much want to see the screen adaptation of Kick Ass, but once i found out Nick cage was in it, my heart sank",
1963594527,sadness,jaimilicious,Oh I'm really tired of these migraines! #Endometriosis &amp; #Fibromyalgia &amp; #Migraines &amp; sleep probs just compoundin ea other since surgery,11
1963597348,neutral,julesyog,"@DawnChamberlin no, def rubbish tonight",1
1963599556,worry,_kwaz,@brookeburke i found out that there's sushi with fake crab meat and it's not good for you,9
1963601955,sadness,danniezeitgeist,i wish mum hadn't spent forever talking to me so i could call my kiera later &gt;.&lt;. i don't have much time left now though,13
1963603623,hate,super__mario,Why are CDs in HMV so overpriced? ï¿½12.99 for @billyraycyrus? I hate having no money,7
1963606061,hate,letgotoosoon,@tommcfly you didn't come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that's boring,2
1963608199,sadness,debsaenz,"Finally feels like a nice summer day, and I'm feeling sick",11
1963609364,anger,CrazyMegzie,#thingsmummysaid my mummy told me she never wnted to be my mummy ever again  so i live wid my dad i think ?? it all confusing,11
1963640875,worry,ldrichel,Poor Lil J-Man has a fever. I can't wait to go home and hold the little man!,10
1963642332,surprise,rocksnstilettos,ofcourse they wait until the last minute to run an experiment at work...that I have to supervise. aka i dont get to leave work on time.,1
1963644271,worry,katiepopsx,awwww bless her  she needs another chance.,6
1963646055,happiness,jenniferricci,Being followed by compliance.  Great.   Have to watch what I say now.,1
1963648090,worry,nadianoor,@zanzoon omg!! I saw something about a flood in your area on the news... be careful zaina,13
1963649184,hate,eymediaprodz,enjoying a fresh mango bubble-tea slush   but still at work,9
1963650430,worry,MUFT,@rocked nope i have a fifth generation ipod classic  it likes to be dumb,
1963651806,sadness,redvers,@tyefighter I had to sell guitar hero with ps3 to fund splitting with ex,11
1963700746,sadness,__Kizzle,@Abbyluvsaj nice! I wish twitter would tile mine,9
1963701489,sadness,ninjaavie89,@kezzawezz i want 2 but i dinna hink it'll get shown in elgin n got nae1 2 go with(n),9
1963703521,worry,MyNameIsLaurrra,"@Soph_Ichigo She tried to carry on aswell, bless, I suppose maybe that's why kids shouldn't be in it?",9
1963704776,sadness,IndiaReville,@gfalcone601 Britain's Got Talent? Such a cute little girl. Feel so sorry for her!   Hope Simon finds the time! xx,6
1963706188,worry,eilidhlive,@icklewabbit OMG you aren't online. Shock horror.,12
1963707296,sadness,grizelreyes,I want to join but i live in michigan,9
1963709572,worry,Bvictor,@beingnobody aww that is sad,11
1963711249,sadness,IMustBeMad,It was going to happen one day but I so feel for the girl AND her mum,
1963721786,sadness,MR2AUCE,@SOREALCRU its Gloomy in LA no sun  but its nice,9
1963723962,sadness,MissLexiKlaire,Omg i'm going to robinson with tyler wfm. And i freakin miss anthony  ugh today kinda sucks. Lex&lt;3,11
1963725411,neutral,stargirlxo,Awwwwwww holly,6
1963727501,worry,kit_kat1990,@hollie__ Aww bless her. She's one of my faves,6
1963728956,happiness,GreenFreakii,in Mallorca. Want to play guitar   When i come home I'm going to buy the mcfly dvd first :]],5
1963730719,surprise,jordan_davis,@Sam4God How is she spoilt? She's like 10? 11? That was hard for her to be put up in front of 14m people.  She's really young.,9
1963732285,worry,j3lli,no phone  i knew i should've charged it last night. SIGH,2
1963733695,neutral,tara_jackson,In an office on a Friday evening,9
1963743406,worry,enricopulatzo,@wonky73 I'm just too busy these days to twitter or blog,9
1963745250,worry,lacanvasser,i can't find my tennis racket!!,13
1963746776,love,rozoonthego,@djirie  that would mean me babe! but Fcuk it my name @rozoonthego is SUPER FREAKIN COOL! I give myself a pass! HA!,5
1963748040,worry,sketchbug,- thats my hair guys. oh dip i gotta go!  on-ee two minits leff . . .,5
1963750425,surprise,xxnicky,"that little girl on BGT  omggg, how can people not feel sorry for her?",12
1963752431,neutral,sydneyyves,on my way to driver's training,9
1963755435,neutral,sergeantsex,Chaz's Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era  # 11:09 The sun is out. Wooo  #.. http://tinyurl.com/lgwrum,11
1963784768,neutral,jennielees,@mrseb  Mimiron hardmode!,12
1963785996,neutral,TwilightilDawn,@Twilightish I really hope so,12
1963788667,sadness,carosizzlez,Time to take a astronomy test!,9
1963791086,worry,WierdCrazyMofo,Ow. Sunburn hurts!,1
1963792349,worry,jeremya,I have a stupid headache on my day off.,11
1963793906,worry,_ayoobeez,only an hour left with my iPod touch,12
1963809410,fun,hayitsmonica,@acupofjo 1. i dont  2. LMFAO I WONDER.,12
1963812270,relief,Pr3pE,omg im finally back!!!! my comp as broken guys  i missed yall!!!!,4
1963813235,worry,evan_b,@qcmartinez it's cloudy and damp over here too. i hope it doesnt rain for tonite's track meet  i'd hate to do interviews in the rain,9
1963815473,worry,skibabe12,I don't feel good.  .My throat hurts!!!!,11
1963817939,sadness,santanderm,@nesitajai ur leaving me for a week  i know i dont see u everyday but i like the fact that ur in the same city as me,11
1963820254,relief,Ericamora2,I'm at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol,5
1963821744,sadness,BeLiBelz,@Myke329 yooo myyyyye bust how I'm sick tooo... Just shoot me.  Long night tonight.,
1963859297,surprise,Teressa_C,@DEAP215 were you roaming?? Same thing happen to me  so I switched to AT&amp;T.,9
1963860620,worry,AdrianRodriguez,would like to have a gaming system,12
1963862567,worry,belunyc,But I have cause I missed a lot of classes,11
1963866828,sadness,belunyc,But I have to cause I missed a lot of classes,13
1963869515,worry,lmerrill,The city officially smells like dead fish,1
1963871980,worry,_ell,I think I killed my 6-mo old bromeliad. need a new pet plant.. or not.,11
1963897108,sadness,Cjohnso6,Another two hours of work. Ugh. It goes by so slow. And im sore,2
1963899583,sadness,MadiBourne,Got really sick today  text me later. Nap time,11
1963901543,happiness,mascell,@welsh_lottie Not one of my favourite pastimes  This weekend is a long weekend here so Monday I'm off to an Ice Show w/ the G/daughter ;),9
1963903868,happiness,quangxv,Damn just spent a week whole of pay on shopping  oh well i'm happy!!!,6
1963906670,worry,ZazuTa,@Beadinpath Hi Heather. I dont know why... but I just saw your messages from April!! Have not been very twitter friendly...,9
